Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,Current_Ratio,Quick_Ratio,Cash_Ratio,Debt_Equity,Net_Leverage,Asset_Turnover,Fixed_Asset_Turnover,ROA,ROE,ROS,ln_Total_Assets,ln_Revenue,Efficiency,Leverage,Liquidity,Profitability
AAT,Tập đoàn Tiên Sơn Thanh Hóa,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2022,2.0858595420580164,2.0171509804022763,0.0743275862624701,0.4401527244220548,6.540490672467142,0.9128383528979214,5.337402278347504,0.0845113520235563,0.121709253861316,0.0925808515333129,6.96077068312372,6.8696647683857455,Asset_Turnover,Debt_Equity,Current_Ratio,ROE
AAT,Tập đoàn Tiên Sơn Thanh Hóa,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2023,2.053350789446308,1.9282095617285293,0.0091214019473597,0.4292126538287371,-10.792489880893152,0.5926334469431908,4.400914709239474,-0.0024389163940333,-0.0034857301719827,-0.004115387693039,6.920020812042593,6.397520381236503,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
AAT,Tập đoàn Tiên Sơn Thanh Hóa,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2024,2.3860400463392257,2.267941916474184,0.0630871631963879,0.8057528229456279,22.691532069750977,0.4409916061051559,1.9829411628932057,-0.0003370168256499,-0.0006085690842975,-0.0007642250350895,7.187385028446168,6.369613530976806,Asset_Turnover,Net_Leverage,Current_Ratio,ROA
ABR,Đầu tư Nhãn Hiệu Việt,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,2020,4.620709250887136,4.551672029076652,2.244521959570698,0.1945626730741867,-1.868234954352319,0.3478871582664669,12.597747908339464,0.0875526917782429,0.1045871775254582,0.2516698006747959,5.647010700947205,4.597725127601637,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
ABR,Đầu tư Nhãn Hiệu Việt,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,2021,4.483971578292553,4.469091593238128,0.934044547537166,0.221882224903775,0.2985768841656399,0.2916790230793158,6.196720895753018,0.0618362262032834,0.075556585652921,0.2120009370247663,5.747846913506886,4.523461559083859,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
ABR,Đầu tư Nhãn Hiệu Việt,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,2022,2.377356972994671,2.360764995221748,0.2596165308264022,0.3051902398526369,2.1245579277168054,0.2799124942413596,9.543921802508375,0.0789685966439105,0.1030690415944916,0.2821188702488513,5.922068144017568,4.65565977397566,Asset_Turnover,Debt_Equity,Quick_Ratio,ROA
ABR,Đầu tư Nhãn Hiệu Việt,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,2023,3.441076630426029,3.41033239276465,0.0665077188335327,0.2149160845817293,2.2315305490982005,0.1397516959739533,738.7985971950094,0.0806662210190718,0.0980026893984951,0.5772110345917107,5.953455066084012,4.001425671327751,Asset_Turnover,Net_Leverage,Quick_Ratio,ROA
ABR,Đầu tư Nhãn Hiệu Việt,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,2024,2.3788719634454485,2.374552183377772,0.0891918027190329,0.2037991598235294,4.886708717491943,0.0754268638940096,749.4539687100556,0.0507272303615376,0.0610653972893936,0.6725353241892694,5.872214459385828,3.321565921573072,Asset_Turnover,Debt_Equity,Quick_Ratio,ROE
ABS,DV Nông nghiệp Bình Thuận,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2020,1.176943170902908,1.1688533107513108,0.0034789348005074,1.688106361663735,26.591954262200463,0.943481256312826,72.32145714533063,0.040945082058559,0.1100647355604563,0.0433978754581459,7.065695148284855,7.007567518976166,Fixed_Asset_Turnover,Debt_Equity,Quick_Ratio,ROA
ABS,DV Nông nghiệp Bình Thuận,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2021,1.9246419558461727,1.8929757341961129,0.0047182616811654,0.7194998479939002,43.21418738536298,0.7524723021359713,92.13410105083302,0.0410256906395442,0.070543668818541,0.0545211970235828,7.373971587918962,7.089786851285487,Fixed_Asset_Turnover,Debt_Equity,Quick_Ratio,ROA
ABS,DV Nông nghiệp Bình Thuận,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2022,1.7798115330492843,1.7722495082116676,0.0046700929100859,0.843121289861036,-23.57054649106084,0.9616990401971968,108.41205099493035,0.013502714460531,0.0248871404931192,0.0140404782537396,7.420741237474358,7.381711356139694,Fixed_Asset_Turnover,Debt_Equity,Quick_Ratio,ROA
ABS,DV Nông nghiệp Bình Thuận,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",2023,1.6884682827829227,1.6821624415572052,0.0026766103926343,0.7278653003659532,-8.220938149112756,0.6492015235915372,74.09111387504659,0.0052475820828951,0.0090671149918566,0.0080831327287469,7.365310082448462,6.933639879128598,Fixed_Asset_Turnover,Net_Leverage,Current_Ratio,ROA
ABS,DV Nông nghiệp Bình Thuận,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",2024,11.174393770829692,11.145453646329154,0.0013996982393255,0.0931912230660724,-2.085504533731541,0.3953760056793923,40.340905204272445,0.0025544595593236,0.0027925127699298,0.0064608360715623,6.910685473802093,5.984291022328203,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2020,2.0112014339916167,0.7924331849067874,0.4409440497607176,0.3238303870794017,4.630172239662289,0.5851105359995514,4.970386713258688,0.0262804971112735,0.0347909206634563,0.0449154398944094,6.300189586214009,5.765536078299027,Asset_Turnover,Debt_Equity,Current_Ratio,ROE
ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,1.7219964902582756,0.6827647230724979,0.3968682463897742,0.4196849309134476,2.8974564409064647,0.5748988431278835,5.454155281648704,0.0568646934941714,0.0807299484546872,0.0989125203049368,6.389021801752072,5.836702030532621,Asset_Turnover,Debt_Equity,Current_Ratio,ROE
