Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,Current_Ratio,Quick_Ratio,Cash_Ratio,Debt_Equity,Net_Leverage,Asset_Turnover,Fixed_Asset_Turnover,Inventory_Turnover,Receivables_Turnover,ln_Total_Assets,ln_Revenue,ROA,ROE,ROS
HUB,Xây lắp Huế,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2024,2.815161306141548,1.9822821377771636,0.47840180982476954,0.5793151018997922,3.764596468165534,0.3204816816159256,1.7754043387408578,-0.07569139527118691,2.3976852398258606,6.872698171583866,5.736961557233589,0.06979780935171365,0.11023273438868389,0.21779032423875422
HVH,Đầu tư và Công nghệ HVC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2020,1.5965350422291722,1.1981184075899707,0.034078969867566956,0.4792994246893903,6.739096403217433,0.8634410274537929,6.634187926741141,,2.498238072153524,6.15344996258896,6.006956489866838,0.05057191094405704,0.07481099876498666,0.05857019684736187
HVH,Đầu tư và Công nghệ HVC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,1.7395945030778122,1.2038097962758185,0.19254205186155368,0.5594110829482455,18.369261211903297,0.42959315613576854,5.3204676431660625,-0.5729377773293546,1.1841882542155444,6.577529885097437,5.734458835510344,0.015997621109013486,0.024946867658202435,0.03723900364920525
HVH,Đầu tư và Công nghệ HVC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2022,1.8939860234701702,1.280225212875017,0.30734531932868003,0.4267304311838775,7.414621139891016,0.6521800272248157,8.369048415022036,0.06567713812079483,2.2412823784475577,6.523936854596603,6.0972847561771,0.03303251366836595,0.04712849246915508,0.05064937944960889
HVH,Đầu tư và Công nghệ HVC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2023,2.1114920774636743,1.5998322603923563,0.41972143991442407,0.35484559401557986,9.073298099375032,0.3793513848135014,4.777240770856384,0.3686765286893836,1.227352375627256,6.4955051165663535,5.528680527954264,0.0167773927761549,0.022730776681842285,0.04422652308071338
HVH,Đầu tư và Công nghệ HVC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2024,2.4060884196602963,1.7479292240494793,0.6872648045862394,0.258539948833665,1.7688628290542547,0.5671666057024646,7.9723611145486055,-0.049291440401632164,3.132995696170566,6.54385314898175,5.977848487801268,0.044092116600198614,0.055491690169981955,0.07774103086620957
HVN,Vietnam Airlines,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2020,0.25223639071514475,0.17033593850000747,0.050564081511373773,9.302815993498777,-5.858384976757207,0.6479692054276477,0.9103365679782865,,11.818220229003986,11.043931528947152,10.610028106421273,-0.17867205303374475,-1.8408252855873268,-0.27574158082994776
HVN,Vietnam Airlines,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2021,0.275677274436642,0.1928201860750012,0.04160373537319121,119.29087196008918,-4.924555246214126,0.4426314780127721,0.6453164120534782,-0.8666300688977661,6.978391443940826,11.051821910831942,10.236824146351498,-0.21058467084082347,-25.331413676871023,-0.4757562019453733
HVN,Vietnam Airlines,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2022,0.23176426757906568,0.15578596939697406,0.04676443736273649,-6.939495555472627,-8.252279540492752,1.1650744818445773,1.735753691020918,-1.5275070227205476,14.439132939009678,11.011713254329212,11.164495933377351,-0.17117239077171081,1.0166776542081999,-0.14691969778679392
HVN,Vietnam Airlines,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2023,0.2433213446501041,0.15682547676213335,0.041703251046485194,-4.3899437323564285,-49.11862296310671,1.586014087079177,2.664252209815948,-1.4461275020814723,14.95324908942715,10.963323161936662,11.424540765607135,-0.09757532842474351,0.33077487302607933,-0.06152235923984726
HVN,Vietnam Airlines,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ hàng không,2024,0.3020461727961548,0.22642713697878597,0.08044744461545437,-6.780211862132481,5.972261413015277,1.8218986842638032,3.5749666063798027,-1.6422383353576386,14.189889616383205,10.96931869168855,11.569190112812606,0.1251623104011017,-0.7234646712723558,0.06869883132479322
HVX,Xi măng Vicem Hải Vân,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2020,0.42990611778405735,0.0701782791838247,0.024936119264716127,0.7994218194949069,8.596975408267895,0.8060324035383265,1.065182335102649,,44.36488182439226,6.673617462526549,6.458290213433965,0.005639403721770279,0.010147666105894225,0.006996497531630722
HVX,Xi măng Vicem Hải Vân,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,0.5051018181731111,0.09508609356922927,0.015742303128655964,0.7736367578492926,6.826501474765914,0.8783946601598288,1.2120080646939742,-0.17593209199417423,27.77206560232005,6.6421460578253315,6.512667311747121,0.014083724678318478,0.024979411776894857,0.016033481665013612
HVX,Xi măng Vicem Hải Vân,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2022,0.592426280527901,0.17959712409633358,0.05061828971520023,0.7399425534274393,7.246628966209775,0.9729390069727826,1.4456174207947465,-0.13657780330523275,17.76571957730608,6.649849906673147,6.622452018618696,0.002400533417338356,0.004176790243751596,0.002467301033399218
HVX,Xi măng Vicem Hải Vân,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2023,0.4908530247914615,0.11895471682024507,0.02231766227980165,0.8561887873356024,-14.129251783421804,0.7463003482602809,1.0864817470338934,0.13591158813635448,16.77268335563831,6.53233765608132,6.240205206395208,-0.09347114981852704,-0.17350010023251614,-0.12524602197549545
HVX,Xi măng Vicem Hải Vân,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2024,0.4678704933357425,0.1423957745919053,0.09316016580582953,0.8078219684830127,-329.24108420538084,0.5764381626874581,0.8203524122258695,0.3467894388349105,26.261422430368704,6.404197212476575,5.854525050107745,-0.07312518487083546,-0.13219731565887796,-0.12685694599037775
IBC,Đầu tư APAX Holdings,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính đặc biệt,2020,0.8009140726396008,0.7492712213607522,0.11867737715756224,2.119203288474561,11.966651850487304,0.5949072120737334,2.0093230056439486,,1.8054068701391368,8.095849163275233,7.576706860010381,0.022726554183607854,0.07088874254520491,0.03820184681303057
IBC,Đầu tư APAX Holdings,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính đặc biệt,2021,1.4607682725278461,1.4246450766318997,0.4188642296238141,1.9808074899212176,29.375835123601995,0.37466285615134387,1.9325473827041104,-3.5558722795949818,1.2622732067839204,8.440036536929858,7.458668353118471,0.02067113503540504,0.06161667413870824,0.055172629728352365
IBC,Đầu tư APAX Holdings,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính đặc biệt,2022,1.39684330406496,1.3764391320620295,0.4179226371265074,2.0231527936880336,68.13468669543721,0.29064787467459297,1.8255645788916752,-9.717839006905887,0.8403147110125767,8.433276925524062,7.198164834155166,-0.017707139565215482,-0.05353138844480511,-0.060922996891135894
ICT,Viễn thông - Tin học Bưu điện,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2020,1.3449912440311418,0.9636107410187331,0.2024097955132909,2.095643381405675,42.368317959899116,0.7325929839034284,11.38139784172875,,1.4551994607992442,7.678671786406438,7.367675618118001,0.031481208714604955,0.09745459539601749,0.04297230441228858
ICT,Viễn thông - Tin học Bưu điện,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2021,1.367441525943156,1.0528205807441764,0.3291232673214955,1.958857822354219,33.57348880036813,0.9956731984831625,14.557679954590904,0.14383200538287122,2.122918602741739,7.651672257374093,7.647338133403331,0.027431011100263688,0.08116446176910062,0.027550215414106644
ICT,Viễn thông - Tin học Bưu điện,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2022,1.5474795534240973,1.2998177189755808,0.2572002410980013,1.195073434998632,192.55291817787582,0.8896325019248615,9.409252354842744,1.1851100317886234,1.5695109141063113,7.282584057704628,7.165722512821195,0.00698908958411823,0.015341564880923564,0.007856153601623393
ICT,Viễn thông - Tin học Bưu điện,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2023,1.5197244040508937,1.420313974185393,0.12240490539947174,1.2411431323971254,-126.84337957755736,1.0379143928675816,10.813677333912844,1.332172845772897,1.4494256765871456,7.273946815386805,7.311134794864663,0.010355049585942222,0.023207148265166105,0.009976785809215898
ICT,Viễn thông - Tin học Bưu điện,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2024,1.5308600453692893,1.4326799592694794,0.5266932136720525,1.2495955273295851,13.479915451453351,1.063718450957564,12.272634424270876,-0.45023586317044156,2.1278234406042675,7.299334648955248,7.361064897481538,0.021667398706840094,0.04874288321977432,0.020369486575451436
IDI,Đầu tư và PT Đa Quốc Gia,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2020,1.2720573026235664,0.9086983829214011,0.12642734382585016,1.5723402491372045,-66.25209014078634,0.8253897885451538,5.417698896806894,,2.602578017155535,8.950874581691933,8.759002469799311,0.013888823066057515,0.035726778585964944,0.01682698678710115
IDI,Đầu tư và PT Đa Quốc Gia,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,1.3399972500648172,1.019080661907258,0.08678260727853315,1.4036907471471236,1077.6197956070482,0.7570763479969203,5.261898617677321,-0.006361286783138799,2.141935380123572,8.929946146878,8.651697443457438,0.018970152572806785,0.04559838021122488,0.025057119566604075
IDI,Đầu tư và PT Đa Quốc Gia,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2022,1.2045136360799922,0.8557206559247267,0.1416283641144957,1.4013962728080276,10.346368747575077,0.9810017230136833,7.928872482869804,-0.36762430625598425,3.110236211490789,8.997779171780056,8.978600504036628,0.06966092178303035,0.16728347793014064,0.07100998922716338
IDI,Đầu tư và PT Đa Quốc Gia,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2023,1.2223164880252755,0.8669383593229378,0.24554987616214777,1.4192054080040324,-21.533037959716893,0.8723992298408457,7.944135740616111,-0.2850206596640829,3.356667857688937,9.021410821862496,8.884920362315142,0.008861930989105196,0.02143883137420181,0.01015811418210663
IDI,Đầu tư và PT Đa Quốc Gia,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2024,1.5256022377952636,1.258739095398195,0.3614678177851246,1.6855522387763757,-31.878181872912837,0.7609759639345541,8.770703911430754,-0.01081901271159591,2.6254132426037917,9.1462761757695,8.87315615706677,0.007744283325966514,0.020797677423767928,0.010176777839244002
IJC,Becamex IJC,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,1.4810646372030492,0.33274422092348005,0.0910638174209751,2.208207416415064,16.441927326047686,0.32239865767440534,3.897181012239661,,2.812764323546357,8.801283293737761,7.669633208728252,0.05569356227546234,0.17867649953871254,0.1727475004927223
IJC,Becamex IJC,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,2.4784662734316116,0.39161981679469055,0.07562155279405124,1.0362047419969995,8.166885388676107,0.38212006337225196,4.935999501885261,-0.11878593477387486,4.285376068864678,8.826096635045392,7.864313642955563,0.09122290736564789,0.18574851655668526,0.23872838960769455
IJC,Becamex IJC,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,2.19197167100631,0.41347391072700307,0.11235744849700341,0.7093824265412899,6.886293247546183,0.30170137807634695,3.3752900843944587,0.10443440042407932,3.3146767908240267,8.783306188618779,7.585343310648839,0.07834075564630066,0.13391431098375167,0.25966323437367983
IJC,Becamex IJC,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,1.6147986812350277,0.4198982893854648,0.12260497200737834,0.6748029291677714,8.067587321089382,0.23335435877832872,2.5677201656448134,0.2653427608656025,2.216258198048043,8.764795873989764,7.310111566318788,0.06165959313177719,0.10326766718839345,0.2642315894786853
IJC,Becamex IJC,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,2.15131206012598,0.35166342445837917,0.03819621620419069,0.5218652034238156,8.296300709181374,0.12990093613878959,1.8637630000763206,-0.263941076907773,1.5959069199197489,8.969292766399883,6.929161651895469,0.04524056196525558,0.06885003703826142,0.34826971467641593
ILB,ICD Tân Cảng Long Bình,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2020,0.849927293806821,0.846284493763122,0.47869777976808764,2.2508209077840635,10.52377115424742,0.31649359099392493,0.5884918036781863,,4.0298175877938425,7.272737565304888,6.123783384024815,0.048120175677966504,0.15643007318017565,0.1520415485408365
ILB,ICD Tân Cảng Long Bình,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2021,1.0821714875603612,1.0786325356417645,0.34602460423786124,2.00347810676809,8.858583595458235,0.3736174850590839,0.7411206954287312,,3.278871399428926,7.2579040837300655,6.274561872358497,0.054232581842724795,0.16288637223813254,0.1451553634706054
ILB,ICD Tân Cảng Long Bình,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2022,0.7433380246575557,0.7205514642358449,0.36437195847782267,2.031663335676213,7.9283478052371095,0.3735249031681299,0.6607609120201341,,4.437982991498872,7.353576653643321,6.369879382475078,0.06193926281465512,0.18777899211400295,0.1658236500145084
ILB,ICD Tân Cảng Long Bình,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2023,0.7754976819953274,0.7677307395804718,0.474996643150565,1.8679205883931471,6.597382828480876,0.3351032702076022,0.6531948627304279,,4.225875699569497,7.3697185887655605,6.277651390300811,0.06549044435106896,0.18782139369744633,0.1954336175546616
ILB,ICD Tân Cảng Long Bình,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2024,0.7770446444388212,0.7747701819274558,0.5091422321764143,1.7598106867643244,5.858644035718577,0.3105490844606799,0.6655917177111136,,4.413408299968571,7.37036724361328,6.202350818121979,0.06501822474091198,0.1794379914744135,0.20936537247832157
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2020,2.830454362443842,1.5765850085659576,0.24577927663007865,0.2114833999307605,1.3246480086645938,0.6532081730632592,2.7210844511187218,,3.4399690483455414,7.6484801112343215,7.222873792463034,0.10002449448972822,0.12117801466077155,0.15312805107850583
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2021,2.878682926975748,1.6610982363619806,0.6638460880218423,0.27880482985280985,1.1790038204018258,0.5519660811564683,2.4845010026160774,-0.1745226151520604,4.292638482503036,7.7387931980920435,7.144878030266847,0.08240504376367189,0.10537996796921578,0.1492936732471287
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2022,2.885130706759665,1.7283388791411447,0.4675728761356887,0.20190414215667574,0.9594097424999264,0.7218916349326071,3.363527309240071,0.061547817488097685,6.066707653620834,7.731028370906159,7.405317236732873,0.09817560732964314,0.1179976691082454,0.1359977073827825
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2023,3.9188082935896773,1.6094339459710285,0.34476650658244096,0.1477690324379119,0.6762905298637246,0.8334131397788449,2.131398529429052,-0.42189594489061305,6.723813916569581,7.780560120112632,7.5984178305949195,0.12520024570215543,0.14370096487055176,0.15022590804769248
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2024,4.382125973963001,2.138046166770938,0.5035894380715004,0.14733849757696638,0.4700741344473562,0.8803658895118511,2.567642476970415,-0.043723052991739696,5.746461568638623,7.826354012144266,7.6989905675163675,0.1281002004361863,0.14697429150776226,0.14550790979329725
ITA,Đầu tư CN Tân Tạo,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,3.0032211260774844,1.0483863564826965,0.039320045429620136,0.25292991173008667,21.911439773103353,0.0480695228446737,6.049013462338462,,0.30893097454850615,9.51030420328095,6.476663315099334,0.013273588313804624,0.01663087583435674,0.2761331406740891
ITA,Đầu tư CN Tân Tạo,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,2.941875367111032,1.08357783018768,0.1155379513972621,0.20353975415959444,9.030269188110006,0.07024385349724944,6.636530502505679,0.0852685834847741,0.48034507770347773,9.493548231509862,6.8387624259984,0.019965477488700707,0.024029245868429763,0.284230953950761
ITA,Đầu tư CN Tân Tạo,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,3.6430776058111065,1.8327069601442245,0.00892774832954054,0.2105233356458322,-7.948617672260667,-0.12643388539425576,-9.72486722644792,0.054974709827092655,-0.43044389915984255,9.411027011005208,,-0.02110116649309022,-0.02554345444923364,0.16689486704684395
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,1.1923069589000406,0.26592013921086227,0.02138007289359846,1.2703713065914637,26.821598285265278,0.20886062032005953,0.817063740298011,,1.8851492256526556,8.392353436337455,6.8271232392639964,0.030861182319794348,0.07006634282634888,0.1477596986569438
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,1.2711763462999843,0.2913673806119244,0.036511399277269936,1.0299739727604251,23.96153446419868,0.17075632640956637,0.6319997316448519,0.029343278790512843,1.579930240558647,8.344280082402305,6.577916283247383,0.03294269613348454,0.06687281574352912,0.19292225843785182
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,1.3690821175796084,0.27992795716876556,0.06971034997012324,0.8787488021740257,15.983506822503498,0.19541999215926295,0.6561035099505383,-0.015996489908021775,2.4425537663229333,8.337151535415488,6.705532693003688,0.03726758453897132,0.0700164298125116,0.1907050764212449
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,1.5123325353040544,0.34711099311891846,0.10152335717937667,0.8005338618089781,122.1231736923909,0.12746816979703826,0.4423692909275572,-0.0407576796503087,1.4679959253252775,8.33114888211291,6.272907880092216,0.021194660564262023,0.038161704035501155,0.16627414199175614
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,1.5760649357554666,0.3449309348045451,0.0333013390672108,0.7424558304213,-24.641104914463906,0.142120196867036,0.5240100931346423,-0.059495452857214054,1.307746307328715,8.306787946110983,6.357194687853499,0.008465414366922962,0.014750610620577153,0.059565174785417625
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,2020,1.8475490068371567,1.3233081529541613,0.14177868478234973,0.8616132986955861,4.857812477504177,0.8741454237361661,7.776061089732293,,2.2429341022253557,6.4079999712606,6.273728730256717,0.08306148038216195,0.15462835648877524,0.09502020845358965
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,2021,2.0159001826798164,1.6773651803522602,0.3083389449738277,0.7809170607876875,8.182654115233783,0.7024845574463794,7.39548982675001,0.5152205766326102,1.5540815110486452,6.406062172088888,6.053629515043155,0.04314134120234928,0.07683115057252665,0.06141251184107668
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,2022,2.1161646642774308,1.8572478843478533,0.29842701153516915,0.581522216823905,10.19967367668416,1.3415373585573602,12.145215536261926,0.32345005959813317,2.9840838493832496,6.485506842420712,6.778934662723531,0.03619960572855818,0.05725048069998067,0.02698367324446775
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2023,1.8077453870033504,1.5609617242198455,0.2709546279757476,0.7341688897145724,-3.5673209253558493,0.786606214940422,6.8786066386475575,-0.058934780327883574,2.091961444795345,6.443414644421257,6.203818636819913,-0.07135363923734239,-0.12373926133331621,-0.09071074939669369
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2024,1.7238014860176099,0.753901999175184,0.2475776258041652,0.891658601491642,8.436058291716815,0.8284162294431149,8.236196760176902,-0.834697914642971,4.454704416608555,6.527071967097122,6.3391354421339825,0.034230168975939106,0.06475179357384757,0.04132001252431958
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,2020,2.1769340707786218,1.6508352686466097,0.3442394361666795,0.37141108326032085,3.426723756046346,0.6270530777532147,1.7642724991566325,,3.2290906082248005,6.486242409809662,6.02042448507096,-0.09534000571495904,-0.13075034051559717,-0.15204455427692104
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,2021,2.0263924108304456,1.5544236821462971,0.01724006852829834,0.4351480424754178,3.0969620409580103,0.6021984782052492,2.295548215357417,-0.10027196438063044,2.8978841653168983,6.475802860292653,5.969651622381878,-0.03963787049828003,-0.0568862122535007,-0.06582193733935364
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,2022,2.7742676856683532,2.2927043306918398,0.04572044968366783,0.3234627914487801,2.8604114058389927,0.8204802801834417,3.7065090338236626,0.1885254638663849,3.366452285525211,6.3838416448125885,6.186345641920504,-0.008995779337206229,-0.011905579232876213,-0.01096404088492531
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,2023,2.854874788552887,2.5450496984084054,0.8262574884581222,0.3751536999911589,0.3758229187531975,0.8392406860517113,5.524531150152215,0.09238779575233376,2.8318633881558304,6.533319041687936,6.358339813083888,0.07665882711753637,0.10541766974766272,0.09134307760767083
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,2024,2.031204688372771,1.4610071462916099,0.07124427732670055,0.4992250963083836,3.2466855151715164,0.7411741033624704,5.877202254885986,-0.6969043357222193,1.6042989047833072,6.71831338737354,6.419215621591084,0.06278451968870358,0.09412812757697223,0.08470954314764945
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,3.074213624418881,1.3827785172251208,0.15077958833236677,1.2327878652676771,150.97306913397875,0.09043023481214581,8.393112951148288,,0.3240491986305101,10.076889373583315,7.6741355212027855,0.01344553952354842,0.030021037490155857,0.1486841160092015
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,3.9446699586808696,2.1384498819286013,0.3935540983201271,0.8710500220421961,22.11608498503761,0.13695901960404064,17.082798003884992,-0.045397995644058706,0.45432874576130605,10.341834175795768,8.353963884339576,0.043600523091387906,0.08157875969119262,0.31834721960948953
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,2.5901958874711077,1.4058986156191913,0.15753682218518136,0.9560379625653194,15.229296041156545,0.02722317632058257,2.6007018065550858,-0.11438621575243385,0.08721317136568212,10.460457362872914,6.857793900883309,0.04516432310580797,0.08834313054852641,1.6590394366163908
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,3.8045744215805004,1.8799984375875956,0.12788160448628527,0.6534509051431474,9.152984237763382,0.1680456520643531,12.518482537384934,-0.025757742051773908,0.5814692205581802,10.417365122649448,8.633993583997368,0.06714687508200012,0.11102406138186696,0.3995752002931097
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,4.637935040012949,2.6973868600004316,0.886836863678576,1.1644891625969085,356.5279416829199,0.06200663191569765,6.797863867677405,-0.13749219246985292,0.240384319819482,10.709213751605315,7.929037677585515,0.010273084945233608,0.0222359810303956,0.16567719658117513
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2020,1.4394219453603772,1.0820461339741676,0.28962343876805446,0.6039139778388832,9.202528847900174,0.6740230892250454,3.1098069548269205,,3.5753730204816763,9.421423905236072,9.02697215254991,0.026741724641943982,0.042891425944732456,0.03967479018068972
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2021,1.2994768194865713,0.7994476705553522,0.2373981453058339,1.041107315682286,8.327537464975295,0.7459023730401833,4.131271995418066,-0.5919903810452307,4.112700114322472,9.552063481313828,9.258927131723004,0.046422528406396595,0.09475336234276484,0.06223673510674798
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2022,1.2861906293432492,0.8423644590067841,0.20271151122911563,0.9857271427379992,21.425776821870137,0.8950638379641966,4.769939332768541,0.0037923188444044346,4.2510307423763996,9.54722628579711,9.436374420578073,0.026751950056387194,0.053122073348139405,0.02988831513653141
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2023,1.6525944557977923,1.367142472520886,0.5185073310958812,0.7417984590346625,-65.44778079762278,0.6980555504983007,3.349733725554795,0.11486244227100866,2.9247130798465566,9.424807524243326,9.06538583509338,0.01090983431892341,0.01900273260502427,0.015628891298315045
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,2024,1.391037607932086,1.0778364775934897,0.2991136595184046,0.8522507316794754,23.201295509202893,0.6300365614446589,3.2122586205605703,-0.26514677075332815,2.4850044760291303,9.489828233957537,9.027895208802514,0.005134530051785235,0.009510437045249457,0.008149574748506467
